ano;ponto_virada;pedra;classificacao_pedra;indicador;valor_indicador
2022;Não;Ágata;2;IDA;6.583333333333333
2022;Não;Ágata;2;IDA;4.133333333333333
2022;Não;Ametista;3;IDA;6.333333333333333
2022;Não;Ametista;3;IDA;6.5
2022;Sim;Ametista;3;IDA;7.333333333333333
2022;Não;Ametista;3;IDA;7.416666666666666
2022;Sim;Ametista;3;IDA;7.083333333333333
2022;Não;Ametista;3;IDA;7.25
2022;Não;Quartzo;1;IDA;0.0
2022;Não;Ágata;2;IDA;4.0
2022;Não;Ágata;2;IDA;4.788888888888889
2022;Não;Ágata;2;IDA;6.188888888888889
2022;Não;Ágata;2;IDA;3.333333333333333
2022;Não;Ágata;2;IDA;5.277777777777778
2022;Não;Quartzo;1;IDA;3.5
2022;Não;Quartzo;1;IDA;2.833333333333333
2022;Não;Ametista;3;IDA;7.083333333333333
2022;Sim;Topázio;4;IDA;5.111111111111111
2022;Não;Quartzo;1;IDA;2.583333333333333
2022;Não;Ágata;2;IDA;6.75
2022;Não;Quartzo;1;IDA;1.277777777777778
2022;Não;Topázio;4;IDA;9.583333333333334
2022;Não;Quartzo;1;IDA;3.444444444444445
2022;Não;Quartzo;1;IDA;2.583333333333333
2022;Não;Ametista;3;IDA;5.666666666666667
2022;Não;Ametista;3;IDA;7.166666666666667
2022;Não;Ametista;3;IDA;6.077777777777778
2022;Não;Ametista;3;IDA;3.75
2022;Não;Ágata;2;IDA;5.916666666666666
2022;Não;Ametista;3;IDA;6.333333333333333
2022;Não;Ágata;2;IDA;4.877777777777777
2022;Sim;Ametista;3;IDA;7.388888888888889
2022;Sim;Ametista;3;IDA;6.722222222222222
2022;Não;Ametista;3;IDA;5.688888888888889
2022;Não;Ametista;3;IDA;8.416666666666666
2022;Sim;Topázio;4;IDA;7.777777777777779
2022;Não;Ametista;3;IDA;6.777777777777779
2022;Não;Ametista;3;IDA;7.75
2022;Não;Ametista;3;IDA;7.166666666666666
2022;Não;Quartzo;1;IDA;1.777777777777778
2022;Não;Ágata;2;IDA;5.5
2022;Não;Ametista;3;IDA;6.944444444444446
2022;Não;Ágata;2;IDA;4.75
2022;Não;Ametista;3;IDA;7.833333333333333
2022;Não;Ametista;3;IDA;3.916666666666667
2022;Não;Ametista;3;IDA;6.0
2022;Não;Ágata;2;IDA;6.5
2022;Não;Ametista;3;IDA;8.583333333333334
2022;Não;Ágata;2;IDA;6.25
2022;Sim;Topázio;4;IDA;8.666666666666668
2022;Não;Quartzo;1;IDA;4.766666666666667
2022;Não;Ametista;3;IDA;6.533333333333334
2022;Sim;Topázio;4;IDA;7.555555555555556
2022;Não;Ágata;2;IDA;6.666666666666666
2022;Não;Ametista;3;IDA;9.0
2022;Sim;Topázio;4;IDA;8.444444444444445
2022;Sim;Topázio;4;IDA;7.555555555555556
2022;Não;Ágata;2;IDA;6.083333333333333
2022;Não;Ágata;2;IDA;6.788888888888889
2022;Não;Ágata;2;IDA;6.25
2022;Não;Topázio;4;IDA;7.277777777777779
2022;Não;Ágata;2;IDA;6.75
2022;Não;Ágata;2;IDA;2.111111111111111
2022;Não;Topázio;4;IDA;7.0
2022;Não;Ametista;3;IDA;7.5
2022;Não;Quartzo;1;IDA;4.611111111111112
2022;Não;Ametista;3;IDA;6.588888888888889
2022;Não;Ágata;2;IDA;4.555555555555555
2022;Não;Ágata;2;IDA;4.688888888888889
2022;Sim;Ametista;3;IDA;5.916666666666666
2022;Não;Ametista;3;IDA;9.0
2022;Não;Ágata;2;IDA;6.916666666666666
2022;Não;Topázio;4;IDA;7.416666666666666
2022;Não;Ametista;3;IDA;6.166666666666666
2022;Não;Ágata;2;IDA;5.5
2022;Não;Ametista;3;IDA;5.866666666666667
2022;Sim;Topázio;4;IDA;9.5
2022;Não;Ágata;2;IDA;6.75
2022;Não;Quartzo;1;IDA;2.0
2022;Não;Ágata;2;IDA;7.25
2022;Não;Ametista;3;IDA;8.416666666666668
2022;Não;Ágata;2;IDA;3.666666666666667
2022;Não;Ágata;2;IDA;5.5
2022;Não;Ametista;3;IDA;7.5
2022;Não;Ametista;3;IDA;7.222222222222221
2022;Não;Ametista;3;IDA;8.25
2022;Não;Ágata;2;IDA;4.333333333333333
2022;Não;Ametista;3;IDA;8.433333333333332
2022;Não;Topázio;4;IDA;8.333333333333332
2022;Não;Ametista;3;IDA;7.166666666666667
2022;Não;Quartzo;1;IDA;4.25
2022;Não;Quartzo;1;IDA;5.477777777777778
2022;Não;Ágata;2;IDA;3.833333333333334
2022;Não;Ametista;3;IDA;5.666666666666667
2022;Não;Topázio;4;IDA;7.166666666666667
2022;Não;Ágata;2;IDA;3.0
2022;Sim;Topázio;4;IDA;6.944444444444446
2022;Não;Ágata;2;IDA;4.5
2022;Não;Quartzo;1;IDA;3.25
2022;Não;Ágata;2;IDA;6.0
2022;Não;Topázio;4;IDA;8.0
2022;Não;Ametista;3;IDA;7.25
2022;Não;Ágata;2;IDA;7.716666666666667
2022;Não;Quartzo;1;IDA;4.111111111111112
2022;Não;Ametista;3;IDA;6.75
2022;Não;Ametista;3;IDA;7.949999999999999
2022;Não;Ágata;2;IDA;3.916666666666667
2022;Não;Ametista;3;IDA;6.711111111111111
2022;Não;Ametista;3;IDA;8.583333333333334
2022;Não;Ametista;3;IDA;7.166666666666666
2022;Sim;Ametista;3;IDA;7.75
2022;Não;Ametista;3;IDA;5.666666666666666
2022;Não;Ágata;2;IDA;4.25
2022;Não;Ametista;3;IDA;7.166666666666667
2022;Não;Ametista;3;IDA;7.5
2022;Não;Ágata;2;IDA;4.583333333333333
2022;Não;Ametista;3;IDA;8.5
2022;Não;Ágata;2;IDA;6.877777777777777
2022;Sim;Ametista;3;IDA;8.25
2022;Não;Topázio;4;IDA;9.416666666666668
2022;Não;Ametista;3;IDA;8.5
2022;Não;Ágata;2;IDA;4.583333333333334
2022;Sim;Topázio;4;IDA;9.583333333333332
2022;Não;Ametista;3;IDA;6.916666666666666
2022;Não;Ágata;2;IDA;4.75
2022;Sim;Topázio;4;IDA;8.0
2022;Não;Quartzo;1;IDA;4.333333333333333
2022;Não;Ametista;3;IDA;7.166666666666666
2022;Não;Ágata;2;IDA;4.75
2022;Não;Ágata;2;IDA;5.5
2022;Não;Ametista;3;IDA;7.833333333333333
2022;Não;Ametista;3;IDA;9.166666666666668
2022;Não;Ametista;3;IDA;5.5
2022;Não;Quartzo;1;IDA;4.9
2022;Não;Ametista;3;IDA;8.833333333333332
2022;Não;Topázio;4;IDA;7.25
2022;Não;Quartzo;1;IDA;0.0
2022;Não;Ametista;3;IDA;6.555555555555556
2022;Não;Ametista;3;IDA;6.5
2022;Não;Quartzo;1;IDA;3.5
2022;Não;Ametista;3;IDA;5.666666666666666
2022;Não;Ametista;3;IDA;5.833333333333334
2022;Não;Ametista;3;IDA;6.5
2022;Não;Ágata;2;IDA;3.75
2022;Não;Ametista;3;IDA;7.416666666666666
2022;Não;Topázio;4;IDA;7.5
2022;Sim;Ametista;3;IDA;9.1
2022;Não;Ágata;2;IDA;4.5
2022;Não;Quartzo;1;IDA;2.966666666666666
2022;Não;Quartzo;1;IDA;5.0
2022;Não;Ágata;2;IDA;6.488888888888888
2022;Não;Ágata;2;IDA;6.583333333333334
2022;Não;Ágata;2;IDA;4.666666666666667
2022;Sim;Topázio;4;IDA;8.511111111111111
2022;Não;Ametista;3;IDA;7.111111111111112
2022;Não;Quartzo;1;IDA;1.477777777777778
2022;Não;Ametista;3;IDA;7.199999999999999
2022;Não;Quartzo;1;IDA;1.722222222222222
2022;Não;Ametista;3;IDA;5.166666666666667
2022;Não;Ametista;3;IDA;8.483333333333334
2022;Não;Ametista;3;IDA;7.25
2022;Não;Ametista;3;IDA;7.083333333333334
2022;Não;Quartzo;1;IDA;3.555555555555556
2022;Não;Ágata;2;IDA;6.25
2022;Sim;Topázio;4;IDA;8.466666666666667
2022;Não;Ágata;2;IDA;3.333333333333333
2022;Não;Quartzo;1;IDA;5.444444444444444
2022;Não;Quartzo;1;IDA;2.066666666666666
2022;Não;Ametista;3;IDA;8.0
2022;Não;Ágata;2;IDA;6.25
2022;Não;Ágata;2;IDA;4.777777777777778
2022;Não;Ágata;2;IDA;5.266666666666667
2022;Não;Ágata;2;IDA;5.666666666666667
2022;Não;Quartzo;1;IDA;0.9444444444444444
2022;Sim;Topázio;4;IDA;8.422222222222222
2022;Não;Ametista;3;IDA;7.444444444444445
2022;Não;Quartzo;1;IDA;4.5
2022;Não;Ágata;2;IDA;4.388888888888889
2022;Não;Ametista;3;IDA;8.5
2022;Não;Ametista;3;IDA;5.5
2022;Não;Ametista;3;IDA;7.25
2022;Não;Topázio;4;IDA;7.0
2022;Sim;Ametista;3;IDA;6.916666666666666
2022;Não;Ágata;2;IDA;5.800000000000001
2022;Não;Topázio;4;IDA;9.0
2022;Não;Ágata;2;IDA;4.833333333333333
2022;Não;Ametista;3;IDA;4.5
2022;Não;Ametista;3;IDA;7.083333333333334
2022;Não;Ametista;3;IDA;5.777777777777778
2022;Não;Ágata;2;IDA;9.233333333333334
2022;Sim;Topázio;4;IDA;8.833333333333332
2022;Não;Ametista;3;IDA;6.166666666666666
2022;Não;Ágata;2;IDA;5.683333333333334
2022;Sim;Topázio;4;IDA;8.833333333333334
2022;Não;Ágata;2;IDA;6.0
2022;Não;Ametista;3;IDA;6.5
2022;Não;Quartzo;1;IDA;2.833333333333333
2022;Não;Ametista;3;IDA;7.35
2022;Não;Ágata;2;IDA;4.75
2022;Não;Ágata;2;IDA;4.75
2022;Não;Ametista;3;IDA;5.955555555555556
2022;Não;Quartzo;1;IDA;4.0
2022;Não;Ágata;2;IDA;1.75
2022;Não;Ametista;3;IDA;7.75
2022;Não;Ágata;2;IDA;5.916666666666667
2022;Não;Ágata;2;IDA;2.5
2022;Não;Ágata;2;IDA;5.5
2022;Não;Ágata;2;IDA;8.88888888888889
2022;Não;Ametista;3;IDA;5.0
2022;Não;Ametista;3;IDA;6.5
2022;Não;Ametista;3;IDA;7.166666666666666
2022;Sim;Ametista;3;IDA;8.0
2022;Não;Ametista;3;IDA;6.166666666666666
2022;Não;Ágata;2;IDA;2.0
2022;Não;Ametista;3;IDA;8.083333333333334
2022;Não;Ametista;3;IDA;8.277777777777777
2022;Não;Topázio;4;IDA;8.666666666666668
2022;Não;Ametista;3;IDA;6.5
2022;Não;Ametista;3;IDA;6.299999999999999
2022;Não;Ametista;3;IDA;8.083333333333332
2022;Não;Ametista;3;IDA;4.5
2022;Não;Ametista;3;IDA;7.833333333333333
2022;Não;Ametista;3;IDA;8.833333333333332
2022;Sim;Topázio;4;IDA;7.266666666666667
2022;Não;Ametista;3;IDA;6.888888888888888
2022;Não;Ametista;3;IDA;7.583333333333334
2022;Não;Ágata;2;IDA;5.416666666666666
2022;Não;Topázio;4;IDA;9.183333333333334
2022;Não;Quartzo;1;IDA;2.777777777777778
2022;Não;Ágata;2;IDA;7.444444444444444
2022;Não;Ametista;3;IDA;5.777777777777778
2022;Não;Ágata;2;IDA;5.75
2022;Não;Ametista;3;IDA;8.833333333333332
2022;Não;Topázio;4;IDA;9.1
2022;Não;Ametista;3;IDA;6.633333333333333
2022;Não;Topázio;4;IDA;8.0
2022;Não;Ametista;3;IDA;5.777777777777779
2022;Não;Ametista;3;IDA;7.0
2022;Não;Ametista;3;IDA;6.166666666666667
2022;Não;Ágata;2;IDA;5.166666666666667
2022;Não;Ametista;3;IDA;7.316666666666666
2022;Não;Ametista;3;IDA;7.416666666666666
2022;Não;Ametista;3;IDA;4.75
2022;Não;Ametista;3;IDA;6.25
2022;Não;Ametista;3;IDA;8.25
2022;Não;Ágata;2;IDA;5.833333333333333
2022;Não;Topázio;4;IDA;8.416666666666666
2022;Não;Ametista;3;IDA;9.25
2022;Não;Ametista;3;IDA;6.5
2022;Não;Ametista;3;IDA;6.277777777777778
2022;Não;Ágata;2;IDA;5.166666666666667
2022;Não;Ametista;3;IDA;7.25
2022;Não;Quartzo;1;IDA;1.833333333333333
2022;Não;Ametista;3;IDA;3.5
2022;Não;Ágata;2;IDA;4.25
2022;Não;Quartzo;1;IDA;4.166666666666667
2022;Não;Ametista;3;IDA;7.0
2022;Não;Ametista;3;IDA;5.522222222222222
2022;Não;Ametista;3;IDA;4.916666666666667
2022;Não;Quartzo;1;IDA;1.022222222222222
2022;Não;Ágata;2;IDA;8.0
2022;Não;Quartzo;1;IDA;4.416666666666667
2022;Não;Quartzo;1;IDA;3.583333333333333
2022;Não;Quartzo;1;IDA;4.122222222222223
2022;Não;Quartzo;1;IDA;4.0
2022;Não;Ágata;2;IDA;5.833333333333333
2022;Sim;Ametista;3;IDA;6.744444444444444
2022;Não;Ágata;2;IDA;3.75
2022;Não;Ágata;2;IDA;5.583333333333334
2022;Não;Quartzo;1;IDA;0.0
2022;Não;Ágata;2;IDA;6.0
2022;Não;Ágata;2;IDA;5.0
2022;Não;Ágata;2;IDA;4.955555555555556
2022;Não;Quartzo;1;IDA;1.0
2022;Não;Quartzo;1;IDA;2.25
2022;Não;Ágata;2;IDA;4.733333333333333
2022;Não;Topázio;4;IDA;9.916666666666668
2022;Não;Topázio;4;IDA;6.677777777777778
2022;Não;Ametista;3;IDA;9.3
2022;Não;Ametista;3;IDA;7.75
2022;Não;Ágata;2;IDA;4.0
2022;Não;Quartzo;1;IDA;0.0
2022;Não;Ágata;2;IDA;3.277777777777777
2022;Não;Ametista;3;IDA;7.083333333333334
2022;Não;Ágata;2;IDA;5.083333333333334
2022;Não;Ágata;2;IDA;5.583333333333334
2022;Não;Quartzo;1;IDA;2.722222222222222
2022;Não;Ametista;3;IDA;8.95
2022;Não;Ametista;3;IDA;6.0
2022;Não;Ágata;2;IDA;4.583333333333333
2022;Não;Ametista;3;IDA;7.75
2022;Não;Ametista;3;IDA;7.75
2022;Sim;Ametista;3;IDA;7.666666666666667
2022;Não;Ágata;2;IDA;7.583333333333333
2022;Não;Ametista;3;IDA;5.0
2022;Não;Topázio;4;IDA;7.25
2022;Não;Ametista;3;IDA;6.0
2022;Sim;Topázio;4;IDA;8.777777777777779
2022;Sim;Ametista;3;IDA;7.866666666666666
2022;Sim;Ametista;3;IDA;6.466666666666666
2022;Não;Ágata;2;IDA;3.25
2022;Não;Quartzo;1;IDA;3.444444444444444
2022;Não;Ametista;3;IDA;7.166666666666667
2022;Sim;Topázio;4;IDA;8.666666666666666
2022;Não;Topázio;4;IDA;9.111111111111112
2022;Não;Ametista;3;IDA;9.05
2022;Não;Ametista;3;IDA;7.477777777777778
2022;Não;Topázio;4;IDA;7.888888888888889
2022;Não;Quartzo;1;IDA;6.166666666666667
2022;Não;Ágata;2;IDA;8.083333333333334
2022;Não;Ametista;3;IDA;6.416666666666666
2022;Não;Ágata;2;IDA;6.744444444444444
2022;Não;Topázio;4;IDA;7.0
2022;Não;Ágata;2;IDA;3.75
2022;Não;Ametista;3;IDA;6.25
2022;Não;Ametista;3;IDA;7.583333333333333
2022;Não;Quartzo;1;IDA;5.555555555555556
2022;Sim;Ametista;3;IDA;6.844444444444444
2022;Não;Ágata;2;IDA;6.5
2022;Não;Ametista;3;IDA;7.183333333333334
2022;Não;Ágata;2;IDA;3.75
2022;Não;Ágata;2;IDA;6.666666666666667
2022;Não;Ametista;3;IDA;3.5
2022;Não;Ametista;3;IDA;6.666666666666666
2022;Não;Ametista;3;IDA;7.25
2022;Não;Ágata;2;IDA;4.75
2022;Sim;Topázio;4;IDA;7.911111111111111
2022;Não;Quartzo;1;IDA;5.877777777777777
2022;Sim;Topázio;4;IDA;8.555555555555555
2022;Não;Ametista;3;IDA;4.916666666666666
2022;Não;Ágata;2;IDA;2.25
2022;Não;Ágata;2;IDA;7.0
2022;Não;Ametista;3;IDA;7.083333333333334
2022;Não;Ametista;3;IDA;9.616666666666667
2022;Não;Ametista;3;IDA;6.0
2022;Não;Ametista;3;IDA;7.0
2022;Não;Quartzo;1;IDA;2.5
2022;Não;Ágata;2;IDA;5.000000000000001
2022;Não;Topázio;4;IDA;7.888888888888889
2022;Não;Ágata;2;IDA;3.25
2022;Não;Ametista;3;IDA;7.083333333333333
2022;Sim;Topázio;4;IDA;7.955555555555556
2022;Não;Ametista;3;IDA;7.083333333333334
2022;Não;Ametista;3;IDA;6.916666666666666
2022;Não;Topázio;4;IDA;8.133333333333333
2022;Não;Ametista;3;IDA;7.333333333333334
2022;Não;Topázio;4;IDA;8.0
2022;Não;Ametista;3;IDA;7.5
2022;Sim;Topázio;4;IDA;9.733333333333334
2022;Não;Ametista;3;IDA;4.083333333333333
2022;Não;Ametista;3;IDA;7.583333333333334
2022;Não;Ágata;2;IDA;7.266666666666667
2022;Não;Ametista;3;IDA;6.25
2022;Não;Ametista;3;IDA;9.0
2022;Não;Ametista;3;IDA;8.5
2022;Sim;Ametista;3;IDA;8.533333333333333
2022;Sim;Ametista;3;IDA;8.055555555555555
2022;Não;Quartzo;1;IDA;3.277777777777778
2022;Não;Ametista;3;IDA;7.122222222222223
2022;Não;Ágata;2;IDA;5.944444444444444
2022;Não;Ágata;2;IDA;4.666666666666666
2022;Não;Ágata;2;IDA;4.0
2022;Não;Ágata;2;IDA;3.944444444444445
2022;Não;Topázio;4;IDA;7.611111111111111
2022;Não;Quartzo;1;IDA;2.833333333333333
2022;Não;Ágata;2;IDA;6.855555555555555
2022;Não;Ametista;3;IDA;9.333333333333334
2022;Não;Ágata;2;IDA;4.666666666666667
2022;Não;Quartzo;1;IDA;3.733333333333334
2022;Não;Ametista;3;IDA;6.916666666666666
2022;Não;Ametista;3;IDA;7.433333333333334
2022;Não;Ametista;3;IDA;8.416666666666666
2022;Não;Quartzo;1;IDA;4.5
2022;Não;Topázio;4;IDA;7.25
2022;Não;Quartzo;1;IDA;0.6666666666666666
2022;Não;Quartzo;1;IDA;3.711111111111112
2022;Não;Ágata;2;IDA;4.388888888888888
2022;Não;Topázio;4;IDA;8.055555555555555
2022;Não;Ágata;2;IDA;6.166666666666666
2022;Não;Ametista;3;IDA;8.45
2022;Não;Ametista;3;IDA;7.166666666666667
2022;Não;Ágata;2;IDA;4.277777777777778
2022;Não;Ágata;2;IDA;4.333333333333334
2022;Não;Ametista;3;IDA;6.133333333333333
2022;Não;Ágata;2;IDA;6.75
2022;Não;Topázio;4;IDA;9.0
2022;Não;Ametista;3;IDA;5.166666666666667
2022;Não;Ametista;3;IDA;8.283333333333335
2022;Não;Topázio;4;IDA;8.083333333333332
2022;Não;Ametista;3;IDA;5.416666666666667
2022;Não;Quartzo;1;IDA;1.75
2022;Não;Ágata;2;IDA;6.0
2022;Não;Ametista;3;IDA;5.944444444444446
2022;Não;Ametista;3;IDA;7.25
2022;Não;Ametista;3;IDA;7.166666666666667
2022;Não;Ametista;3;IDA;7.5
2022;Não;Ágata;2;IDA;6.0
2022;Não;Ágata;2;IDA;5.166666666666667
2022;Não;Ametista;3;IDA;5.644444444444443
2022;Sim;Topázio;4;IDA;7.155555555555556
2022;Não;Ágata;2;IDA;7.0
2022;Não;Ágata;2;IDA;4.583333333333334
2022;Não;Ametista;3;IDA;8.833333333333332
2022;Não;Ametista;3;IDA;7.833333333333333
2022;Não;Quartzo;1;IDA;2.316666666666667
2022;Não;Quartzo;1;IDA;5.25
2022;Não;Quartzo;1;IDA;3.666666666666667
2022;Não;Ágata;2;IDA;6.25
2022;Não;Quartzo;1;IDA;2.277777777777778
2022;Não;Quartzo;1;IDA;4.25
2022;Não;Ágata;2;IDA;3.444444444444444
2022;Não;Ametista;3;IDA;7.25
2022;Não;Quartzo;1;IDA;3.25
2022;Não;Ágata;2;IDA;7.083333333333334
2022;Não;Quartzo;1;IDA;2.0
2022;Não;Ágata;2;IDA;4.916666666666667
2022;Não;Quartzo;1;IDA;3.833333333333333
2022;Não;Ágata;2;IDA;3.583333333333333
2022;Não;Ágata;2;IDA;2.0
2022;Não;Quartzo;1;IDA;3.777777777777778
2022;Não;Ametista;3;IDA;8.083333333333334
2022;Sim;Topázio;4;IDA;6.5
2022;Sim;Topázio;4;IDA;9.333333333333334
2022;Não;Ágata;2;IDA;6.166666666666666
2022;Não;Ágata;2;IDA;6.5
2022;Não;Ametista;3;IDA;5.166666666666667
2022;Não;Quartzo;1;IDA;0.0
2022;Não;Topázio;4;IDA;7.75
2022;Não;Quartzo;1;IDA;2.0
2022;Sim;Topázio;4;IDA;9.0
2022;Não;Ágata;2;IDA;5.900000000000001
2022;Não;Ágata;2;IDA;4.5
2020;Não;Ametista;3;IPP;5.9375
2020;Não;Ametista;3;IPP;8.125
2020;Não;Quartzo;1;IPP;7.1875
2020;Não;Ametista;3;IPP;8.4375
2020;Sim;Ametista;3;IPP;8.749999999999998
2020;Não;Quartzo;1;IPP;7.96875
2020;Sim;Topázio;4;IPP;10.0
2020;Não;Quartzo;1;IPP;5.624999999999999
2020;Não;Ágata;2;IPP;8.4375
2020;Não;Quartzo;1;IPP;8.125
2020;Não;Ametista;3;IPP;6.5625
2020;Não;Ágata;2;IPP;7.083333333333334
2020;Sim;Topázio;4;IPP;10.0
2020;Não;Ágata;2;IPP;2.5
2020;Não;Ágata;2;IPP;7.083333333333334
2020;Não;Ametista;3;IPP;8.125
2020;Não;Ágata;2;IPP;7.65625
2020;Não;Ametista;3;IPP;8.749999999999998
2020;Não;Ágata;2;IPP;6.458333333333333
2020;Não;Ametista;3;IPP;8.541666666666666
2020;Não;Ametista;3;IPP;7.5
2020;Não;Ametista;3;IPP;7.96875
2020;Não;Ágata;2;IPP;6.25
2020;Não;Ágata;2;IPP;7.8125
2020;Não;Ágata;2;IPP;7.5
2020;Não;Topázio;4;IPP;8.125
2020;Não;Ametista;3;IPP;7.916666666666668
2020;;Topázio;4;IPP;0.0
2020;Sim;Ágata;2;IPP;8.28125
2020;Não;Ametista;3;IPP;7.5
2020;Não;Ágata;2;IPP;7.291666666666667
2020;Não;Ametista;3;IPP;8.4375
2020;Não;Quartzo;1;IPP;6.875
2020;Não;Ágata;2;IPP;7.083333333333333
2020;Não;Quartzo;1;IPP;7.1875
2020;Não;Ametista;3;IPP;2.5
2020;Sim;Topázio;4;IPP;9.375
2020;Não;Topázio;4;IPP;7.5
2020;Não;Ametista;3;IPP;7.1875
2020;Não;Ágata;2;IPP;7.291666666666667
2020;Sim;Ametista;3;IPP;8.125
2020;Não;Ametista;3;IPP;6.875
2020;Sim;Ametista;3;IPP;8.958333333333332
2020;Não;Topázio;4;IPP;7.5
2020;Não;Ágata;2;IPP;2.5
2020;Não;Quartzo;1;IPP;7.5
2020;Sim;Ametista;3;IPP;8.749999999999998
2020;Sim;Topázio;4;IPP;5.9375
2020;Não;Ametista;3;IPP;6.875
2020;Não;Ágata;2;IPP;7.96875
2020;Não;Ágata;2;IPP;5.625
2020;Não;Ágata;2;IPP;7.96875
2020;Não;Ametista;3;IPP;7.96875
2020;Sim;Ágata;2;IPP;7.5
2020;Não;Ametista;3;IPP;8.4375
2020;Não;Ágata;2;IPP;6.875
2020;Não;Ametista;3;IPP;7.5
2020;Não;Topázio;4;IPP;7.8125
2020;Não;Topázio;4;IPP;7.96875
2020;Não;Ametista;3;IPP;7.5
2020;Não;Ágata;2;IPP;7.96875
2020;Não;Ágata;2;IPP;7.708333333333334
2020;Não;Ametista;3;IPP;7.5
2020;Não;Quartzo;1;IPP;7.916666666666667
2020;Não;Ametista;3;IPP;7.1875
2020;Não;Ametista;3;IPP;7.1875
2020;Não;Ametista;3;IPP;2.5
2020;Não;Ágata;2;IPP;7.708333333333334
2020;Não;Quartzo;1;IPP;2.5
2020;Não;Ametista;3;IPP;8.28125
2020;Não;Ametista;3;IPP;7.1875
2020;Não;Ametista;3;IPP;7.1875
2020;Não;Quartzo;1;IPP;6.666666666666667
2020;Não;Ágata;2;IPP;8.125
2020;Sim;Ametista;3;IPP;7.5
2020;Não;Ágata;2;IPP;7.291666666666667
2020;Não;Quartzo;1;IPP;7.291666666666667
2020;Não;Ágata;2;IPP;8.125
2020;Não;Ametista;3;IPP;9.166666666666666
2020;Não;Ametista;3;IPP;7.96875
2020;Sim;Ametista;3;IPP;8.59375
2020;Não;Quartzo;1;IPP;7.8125
2020;Não;Ágata;2;IPP;6.666666666666667
2020;Não;Ágata;2;IPP;7.916666666666668
2020;Não;Quartzo;1;IPP;7.708333333333334
2020;Não;Quartzo;1;IPP;7.291666666666667
2020;;Ametista;3;IPP;0.0
2020;Não;Ametista;3;IPP;8.4375
2020;Não;Ágata;2;IPP;2.5
2020;Não;Ametista;3;IPP;7.1875
2020;Não;Ametista;3;IPP;7.8125
2020;Não;Ametista;3;IPP;7.5
2020;Não;Ametista;3;IPP;2.5
2020;Não;Quartzo;1;IPP;5.625
2020;;Ametista;3;IPP;0.0
2020;Não;Ametista;3;IPP;2.5
2020;Não;Ametista;3;IPP;7.916666666666668
2020;Não;Ágata;2;IPP;8.125
2020;Não;Ágata;2;IPP;7.916666666666667
2020;Sim;Ametista;3;IPP;8.125
2020;Não;Ágata;2;IPP;7.291666666666667
2020;Sim;Topázio;4;IPP;9.0625
2020;Não;Quartzo;1;IPP;6.041666666666666
2020;Sim;Topázio;4;IPP;8.125
2020;Não;Ágata;2;IPP;7.65625
2020;Não;Topázio;4;IPP;8.958333333333332
2020;Não;Quartzo;1;IPP;5.78125
2020;Não;Ágata;2;IPP;8.125
2020;Não;Ametista;3;IPP;8.125
2020;Não;Ametista;3;IPP;7.96875
2020;Não;Quartzo;1;IPP;6.458333333333334
2020;Não;Quartzo;1;IPP;7.8125
2020;Não;Ametista;3;IPP;8.125
2020;Sim;Topázio;4;IPP;10.0
2020;Não;Ametista;3;IPP;8.541666666666666
2020;Não;Ágata;2;IPP;2.5
2020;Não;Ametista;3;IPP;8.749999999999998
2020;Não;Topázio;4;IPP;7.8125
2020;;Quartzo;1;IPP;0.0
2020;Sim;Topázio;4;IPP;8.125
2020;Não;Ametista;3;IPP;8.4375
2020;Não;Topázio;4;IPP;7.1875
2020;Não;Ágata;2;IPP;8.541666666666668
2020;Não;Topázio;4;IPP;8.749999999999998
2020;Não;Ametista;3;IPP;8.125
2020;Não;Quartzo;1;IPP;7.8125
2020;Não;Quartzo;1;IPP;7.916666666666668
2020;Não;Quartzo;1;IPP;5.833333333333333
2020;Não;Quartzo;1;IPP;7.03125
2020;Não;Ametista;3;IPP;7.5
2020;Não;Ágata;2;IPP;5.625
2020;Não;Ametista;3;IPP;2.5
2020;Não;Ágata;2;IPP;7.1875
2020;Não;Ametista;3;IPP;7.083333333333333
2020;Não;Topázio;4;IPP;7.291666666666667
2020;Sim;Topázio;4;IPP;8.75
2020;Não;Ágata;2;IPP;7.5
2020;Sim;Ametista;3;IPP;9.0625
2020;Não;Ametista;3;IPP;8.958333333333332
2020;Não;Ametista;3;IPP;8.125
2020;Não;Ametista;3;IPP;8.4375
2020;Sim;Ametista;3;IPP;8.958333333333334
2020;Não;Ágata;2;IPP;7.291666666666667
2020;Não;Ágata;2;IPP;8.125
2020;Não;Quartzo;1;IPP;7.291666666666667
2020;Não;Ágata;2;IPP;7.291666666666667
2020;Não;Ágata;2;IPP;6.09375
2020;Não;Ametista;3;IPP;7.708333333333334
2020;Não;Ametista;3;IPP;8.749999999999998
2020;Não;Ágata;2;IPP;6.5625
2020;Não;Ametista;3;IPP;7.96875
2020;Não;Quartzo;1;IPP;8.125
2020;Não;Ágata;2;IPP;7.1875
2020;Sim;Ametista;3;IPP;8.4375
2020;Não;Ágata;2;IPP;8.333333333333334
2020;Sim;Topázio;4;IPP;8.958333333333332
2020;Não;Quartzo;1;IPP;7.1875
2020;Não;Ametista;3;IPP;4.6875
2020;Não;Ametista;3;IPP;7.5
2020;Não;Ágata;2;IPP;8.125
2020;Não;Ágata;2;IPP;5.0
2020;;Ametista;3;IPP;0.0
2020;;Ágata;2;IPP;0.0
